am_constituency,st_constituency_number,st_constituency,ward_village_number,ward_village,am_constituency_number,st_constituency_pcode
ကချင်ပြည်နယ်,2,ပူတာအို,7,ဇီးအွန်ကျေးရွာအုပ်စု,1,MMR001014
ကချင်ပြည်နယ်,2,ပူတာအို,8,မူလာရှီဒီးကျေးရွာအုပ်စု,1,MMR001014
ကချင်ပြည်နယ်,2,ပူတာအို,9,ဖတ်မာကျေးရွာအုပ်စု,1,MMR001014
ကချင်ပြည်နယ်,2,ပူတာအို,10,လုံယှာယန်ကျေးရွာအုပ်စု,1,MMR001014
ကချင်ပြည်နယ်,2,ပူတာအို,11,ဆွမ်ပီယန်ကျေးရွာအုပ်စု,1,MMR001014
ကချင်ပြည်နယ်,1,ဖားကန့်,1,ကာမိုင်းရပ်ကွက်(ကာမိုင်းမြို့),9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,2,လုံးခင်းကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,3,ဒွန်ဘုန်းခကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,4,လဝါးကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,5,ဒွန်ဘန်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,6,နောင်းမြီကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,7,ဝရာဇွပ်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,8,ကောင်ရာကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,9,ဂေါ်ရီကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,10,နန့်စီအင်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,11,ကထန်ယန်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,12,နန့်ယားကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဖားကန့်,13,ကပ်မှော်စွပ်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,1,အေးမြသာယာရပ်ကွက်(ဖားကန့်မြို့),9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,2,မရှီကထောင်ရပ်ကွက်(ဖားကန့်မြို့),9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,3,မော်ဝမ်းရပ်ကွက်(ဖားကန့်မြို့),9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,4,မြို့မရပ်ကွက်(ဖားကန့်မြို့),9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,5,ငှက်ပျောတောရပ်ကွက်(ဖားကန့်မြို့),9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,6,နမ့်မဖြစ်ကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,7,ဆိပ်မူကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,2,ဖားကန့်,8,ဟောင်ပါးကျေးရွာအုပ်စု,9,MMR001009
ကချင်ပြည်နယ်,1,ဗန်းမော်,1,သာစည်ရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,2,မြို့မရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,3,မင်းကုန်းရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,4,မင်းကျောင်းကုန်းရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,5,ညောင်ပင်ရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,6,နောင်ခိုရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,7,ရွှေကျီးနားရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,8,နမ့်ဖားရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,9,အောင်သာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,10,ဝက်ကုန်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,11,စီအင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,12,နောင်လိုက်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,13,မံရေးကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,14,မအူပင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,15,မလူလာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,16,နန့်လှိုင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,17,ခူးလီကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,18,မိုးဖိန်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,19,တာမိုင်းလုံကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,20,ဆိုင်ကင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,21,ဟဲလုံသစ်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,22,ဟဲလုံဟောင်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,23,ကျွဲဂျိုကမ္ဘဏီကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,24,ချောင်းဝကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,25,တိန်းသော်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,26,စင့်ကင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,27,ငှက်ပျောတောကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,28,သဖန်းပင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,29,ကျွန်းကြီးကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,30,မိုင်းကာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,31,ကုန်းခါးကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,ဗန်းမော်,32,မံပင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,1,ခွန်သာရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,2,ပေါက်ကုန်းရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,3,သီရိရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,4,ဆင်ကုန်းရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,5,အလည်ရပ်ရပ်ကွက်(ဗန်းမော်မြို့),10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,6,မြစေတီကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,7,ပါပေါင်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,8,မံမလင်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,9,ကောင်းစင့်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,10,ရေနီကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,11,ကံသာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,12,လက်ပန်တန်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,13,နောင်မိုကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,14,စင်းခန်းကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,15,ကောင်းတုံကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,16,စာဝတီးကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,17,ညောင်ပင်သာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,18,ကုန်းမဟတ်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,19,ဟန်းတဲကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,20,ကမ္ဘနီကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,21,သိန်လင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,22,မံရွတ်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,23,စီဟဲကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,24,မံဖာကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,25,ခိုကျင်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,2,ဗန်းမော်,26,မံခွန်ကျေးရွာအုပ်စု,10,MMR001010
ကချင်ပြည်နယ်,1,မချမ်းဘော,1,နမ်ခမ်းကျေးရွာအုပ်စု,1,MMR001016
ကချင်ပြည်နယ်,1,မချမ်းဘော,2,ထရန်ဒမ်းကျေးရွာအုပ်စု,1,MMR001016
ကချင်ပြည်နယ်,1,မချမ်းဘော,3,ကောင်းမူလုံကျေးရွာအုပ်စု,1,MMR001016
ကချင်ပြည်နယ်,1,မချမ်းဘော,4,မန်နိုကျေးရွာအုပ်စု,1,MMR001016
ကချင်ပြည်နယ်,2,မချမ်းဘော,1,အမှတ်(1)ရပ်ကွက်(မချမ်းဘောမြို့),1,MMR001016
ကချင်ပြည်နယ်,2,မချမ်းဘော,2,အမှတ်(2)ရပ်ကွက်(မချမ်းဘောမြို့),1,MMR001016
ကချင်ပြည်နယ်,2,မချမ်းဘော,3,အမှတ်(3)ရပ်ကွက်(မချမ်းဘောမြို့),1,MMR001016
ကချင်ပြည်နယ်,2,မချမ်းဘော,4,အမှတ်(4)ရပ်ကွက်(မချမ်းဘောမြို့),1,MMR001016
ကချင်ပြည်နယ်,2,မချမ်းဘော,5,အင်ဘူဘော့ကျေးရွာအုပ်စု,1,MMR001016
