state_or_region,constituency_number,constituency_name,ward_village_number,ward_village
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,4,မီးရထားဆိပ်ရပ်ကွက်(ဘူးသီးတောင်မြို့)
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,5,ကညင်ချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,6,ဘဂုံးနားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,7,ကကျက်ဘက် ကံပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,8,ကကျက်ဘက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,9,မြောင်း နားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,10,အလယ်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,11,ကင်း ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,12,ဦးလှဖေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,13,ရွက်ညို တောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,14,အတွင်းငှက်သေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,15,ကင်းတောင်(ခ) ကြာညိုပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,16,ပြင်ချောင်းကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,17,သရက်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,18,လေးမြို့ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,19,ဖုံညိုလိပ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,20,ဝရကျွန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,21,သပိတ်တောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,22,စိမ်းညှင်းပြားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,23,ဂူဒါပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,24,ဖိုးခေါင်ချောင်း(ခ)ကံပြင်ကျေးရွာ  အုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,25,ဦးကျော်(ခ)သာဇင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,26,ဘုရားပြင် သိန်းတန်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,27,ဆေးအိုးကျကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,28,ကျောက်ရန်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,29,စံဂိုးတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,30,စပါးထားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,31,စေတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,32,သိုင်းတပုတ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,33,ဝက်မကျ (ခ) စေတီတောင်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,34,သေကံခွဆုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,35,ကျောက်ဖြူသားသေကံ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,36,ဖရုံချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,37,ဘုရားပြင် အောင်ပကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,38,အထက်ကျွဲချိုမော်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,39,သိန်တောင်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,40,ပြိုင်းတောင်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,41,ဒုပြင်ရှည်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,42,ကျွဲရိုင်းခတ်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,43,မောင်နှမ(ခ) ပအိုးသည်မကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,44,ဒုအိုး သည်မကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,45,ပေါက်တောကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,46,ငလှမ်း ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,47,ကျောက်ဖြူတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,48,လက်ဝဲဒက်ပုဇွန်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,49,ကွန်တိုင်(ခ)ဇီးပင်တောင် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,1,အမှတ်(1)ရပ်ကွက်(တောင်ပြိုလက်ဝဲမြို့)
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,2,အမှတ်(2)ရပ်ကွက် (တောင်ပြိုလက်ဝဲမြို့)
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,3,အမှတ်(3)ရပ်ကွက် (တောင်ပြိုလက်ဝဲမြို့)
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,4,အမှတ်(4)ရပ်ကွက်(တောင်ပြိုလက်ဝဲမြို့)
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,5,အမှတ်(5)ရပ်ကွက် (တောင်ပြိုလက်ဝဲမြို့)
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,6,အင်တူလာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,7,တပ်ချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,8,ကာလာဒေးဖက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,9,ရဲအောင် စံရဖွေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,10,ကြောင်နဖေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,11,အောင်ဇံ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,မောင်တောမြို့နယ်,12,လှိုင်သီကျေးရွာအုပ်စု
